country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",20-03-2026 16:00,28.849399,78.742362,NO2,24,25,25
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",20-03-2026 16:00,28.802625,78.753728,OZONE,28,33,30
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",20-03-2026 16:00,29.4723508,77.7194031,NH3,7,8,7
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",20-03-2026 16:00,28.5447608,77.3231257,PM2.5,50,223,79
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",20-03-2026 16:00,28.5447608,77.3231257,PM10,52,137,84
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",20-03-2026 16:00,28.6245479,77.3577104,PM2.5,44,165,72
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",20-03-2026 16:00,28.5898,77.3101,PM2.5,NA,NA,NA
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",20-03-2026 16:00,23.567923,87.306843,NH3,1,4,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",20-03-2026 16:00,23.567923,87.306843,SO2,6,96,27
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",20-03-2026 16:00,23.508764,87.35444,PM2.5,51,254,92
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",20-03-2026 16:00,23.508764,87.35444,SO2,5,11,6
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",20-03-2026 16:00,22.06047,88.109737,PM10,22,77,41
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",20-03-2026 16:00,22.06047,88.109737,CO,36,50,40
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",20-03-2026 16:00,22.629801,88.352017,OZONE,9,30,23
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",20-03-2026 16:00,22.5367507,88.3638022,PM10,41,81,56
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",20-03-2026 16:00,22.5367507,88.3638022,SO2,4,25,10
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",20-03-2026 16:00,22.5367507,88.3638022,OZONE,10,26,21
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",20-03-2026 16:00,22.58157048,88.41002457,NH3,6,7,6
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",20-03-2026 16:00,22.627847,88.380669,NH3,12,12,12
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",20-03-2026 16:00,22.627847,88.380669,SO2,4,9,6
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",20-03-2026 16:00,27.571409,77.655757,NO2,27,27,27
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",20-03-2026 16:00,27.571409,77.655757,NH3,7,8,7
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",20-03-2026 16:00,30.269444,78.044167,PM2.5,3,59,28
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",20-03-2026 16:00,30.269444,78.044167,SO2,1,2,1
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",20-03-2026 16:00,30.075911,78.2859547,NH3,7,20,17
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",20-03-2026 16:00,23.685297,86.945968,NO2,15,28,22
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",20-03-2026 16:00,23.618183,87.105718,SO2,6,9,7
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",20-03-2026 16:00,23.618183,87.105718,OZONE,13,62,51
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",20-03-2026 16:00,23.616515,87.119133,PM2.5,27,79,57
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",20-03-2026 16:00,23.616515,87.119133,CO,48,84,59
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",20-03-2026 16:00,28.56923,77.393848,CO,28,48,44
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",20-03-2026 16:00,25.494,81.863,PM2.5,25,131,75
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",20-03-2026 16:00,25.494,81.863,NH3,6,8,8
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",20-03-2026 16:00,25.44919916,81.82735986,NO2,5,5,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",20-03-2026 16:00,25.44919916,81.82735986,OZONE,11,13,12
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",20-03-2026 16:00,22.554954,88.292568,NO2,4,20,12
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",20-03-2026 16:00,22.554954,88.292568,NH3,NA,NA,NA
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",20-03-2026 16:00,22.554954,88.292568,SO2,9,18,12
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",20-03-2026 16:00,22.554954,88.292568,CO,13,18,15
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",20-03-2026 16:00,22.554954,88.292568,OZONE,10,52,38
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",20-03-2026 16:00,22.6025571,88.3105664,PM2.5,NA,NA,NA
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",20-03-2026 16:00,22.6025571,88.3105664,SO2,3,35,14
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",20-03-2026 16:00,22.611968,88.347422,CO,18,29,22
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",20-03-2026 16:00,22.5687319,88.2797276,NO2,15,53,30
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",20-03-2026 16:00,25.262326,82.995408,PM2.5,1,69,25
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",20-03-2026 16:00,25.262326,82.995408,NH3,1,3,2
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",20-03-2026 16:00,22.5448082,88.3403691,PM10,44,76,59
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",20-03-2026 16:00,22.5448082,88.3403691,CO,26,47,39
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",20-03-2026 16:00,14.465052,78.824187,NH3,4,5,5
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",20-03-2026 16:00,16.186555,81.13219,NO2,9,31,17
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",20-03-2026 16:00,16.186555,81.13219,NH3,2,6,4
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",20-03-2026 16:00,16.186555,81.13219,SO2,14,22,15
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",20-03-2026 16:00,14.438164,79.966814,PM2.5,36,55,46
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",20-03-2026 16:00,14.438164,79.966814,PM10,26,47,37
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",20-03-2026 16:00,16.9872867,81.7363176,PM10,19,79,36
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",20-03-2026 16:00,16.9872867,81.7363176,NH3,1,3,2
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",20-03-2026 16:00,13.67,79.35,CO,14,30,20
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",20-03-2026 16:00,13.615387,79.40923,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",20-03-2026 16:00,13.615387,79.40923,CO,18,31,27
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",20-03-2026 16:00,17.72,83.3,OZONE,4,43,33
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",20-03-2026 16:00,27.103358,93.679645,PM10,29,87,57
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",20-03-2026 16:00,27.103358,93.679645,OZONE,5,6,6
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",20-03-2026 16:00,26.071318,91.87488,NH3,4,4,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",20-03-2026 16:00,26.071318,91.87488,SO2,24,32,32
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",20-03-2026 16:00,26.071318,91.87488,CO,30,84,53
India,Assam,Guwahati,"IITG, Guwahati - PCBA",20-03-2026 16:00,26.2028636,91.70046436,CO,6,8,7
India,Assam,Guwahati,"IITG, Guwahati - PCBA",20-03-2026 16:00,26.2028636,91.70046436,OZONE,1,22,16
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",20-03-2026 16:00,26.10887,91.589544,PM2.5,38,115,65
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",20-03-2026 16:00,26.10887,91.589544,PM10,36,82,54
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",20-03-2026 16:00,26.1875,91.744194,NH3,1,1,1
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",20-03-2026 16:00,26.1875,91.744194,SO2,7,8,8
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",20-03-2026 16:00,26.349082,92.68449,PM10,46,124,73
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",20-03-2026 16:00,26.349082,92.68449,NO2,4,18,8
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",20-03-2026 16:00,26.446912,91.439057,NH3,3,7,6
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",20-03-2026 16:00,14.675886,77.593027,PM10,51,75,65
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",20-03-2026 16:00,16.711754,81.092095,PM2.5,47,87,61
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",20-03-2026 16:00,16.711754,81.092095,NH3,3,4,3
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",20-03-2026 16:00,16.711754,81.092095,SO2,8,101,13
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",20-03-2026 16:00,25.5626095,84.663264,NO2,6,8,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",20-03-2026 16:00,25.5626095,84.663264,NH3,1,2,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",20-03-2026 16:00,24.75746,84.366208,NO2,7,8,8
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",20-03-2026 16:00,16.536107,80.594233,NO2,15,27,17
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",20-03-2026 16:00,16.486692,80.699436,NO2,14,24,17
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",20-03-2026 16:00,26.987634,94.636574,PM2.5,19,31,24
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",20-03-2026 16:00,26.987634,94.636574,NO2,15,45,30
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",20-03-2026 16:00,14.465052,78.824187,PM10,42,75,54
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",20-03-2026 16:00,16.5150833,80.5181667,NO2,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",20-03-2026 16:00,26.146529,87.454184,PM10,19,90,44
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",20-03-2026 16:00,25.892357,86.590325,OZONE,1,16,10
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",20-03-2026 16:00,25.859655,85.77944,PM2.5,50,311,106
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",20-03-2026 16:00,25.859655,85.77944,NH3,1,2,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",20-03-2026 16:00,24.952822,84.002396,PM10,75,163,105
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",20-03-2026 16:00,24.952822,84.002396,NO2,2,8,4
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",20-03-2026 16:00,24.952822,84.002396,OZONE,9,39,19
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",20-03-2026 16:00,26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",20-03-2026 16:00,30.735567,76.775714,NO2,4,13,9
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",20-03-2026 16:00,30.719859,76.738637,PM10,13,33,18
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",20-03-2026 16:00,30.719859,76.738637,NO2,19,57,34
India,Bihar,Patna,"Samanpura, Patna - BSPCB",20-03-2026 16:00,25.596727,85.085624,PM2.5,68,97,82
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",20-03-2026 16:00,25.366336,87.117468,PM2.5,63,90,72
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",20-03-2026 16:00,25.366336,87.117468,NO2,5,7,5
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",20-03-2026 16:00,25.366336,87.117468,CO,50,58,55
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",20-03-2026 16:00,25.0328,85.41948,PM10,26,94,62
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",20-03-2026 16:00,25.0328,85.41948,SO2,2,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",20-03-2026 16:00,25.0328,85.41948,OZONE,23,29,26
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",20-03-2026 16:00,25.892357,86.590325,PM10,59,183,116
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",20-03-2026 16:00,25.892357,86.590325,NO2,3,9,7
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",20-03-2026 16:00,25.892357,86.590325,SO2,16,20,18
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",20-03-2026 16:00,24.792403,84.992416,PM10,114,292,172
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",20-03-2026 16:00,24.792403,84.992416,NO2,11,13,12
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",20-03-2026 16:00,24.792403,84.992416,NH3,1,2,1
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",20-03-2026 16:00,24.792403,84.992416,SO2,41,45,42
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",20-03-2026 16:00,24.792403,84.992416,CO,2,60,7
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",20-03-2026 16:00,24.792403,84.992416,OZONE,19,78,66
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",20-03-2026 16:00,24.762518,84.982348,SO2,7,11,8
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",20-03-2026 16:00,24.762518,84.982348,OZONE,10,70,50
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",20-03-2026 16:00,25.697189,85.2459,SO2,4,7,5
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",20-03-2026 16:00,25.560083,87.553265,PM10,32,84,49
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",20-03-2026 16:00,25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",20-03-2026 16:00,25.265194,87.012947,PM2.5,10,57,35
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",20-03-2026 16:00,25.265194,87.012947,NO2,6,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",20-03-2026 16:00,25.265194,87.012947,NH3,6,8,7
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",20-03-2026 16:00,25.265194,87.012947,CO,79,94,86
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",20-03-2026 16:00,25.56752,83.966379,NO2,5,10,9
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",20-03-2026 16:00,24.7955,84.9994,NO2,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB",20-03-2026 16:00,25.376776,86.471523,SO2,12,118,78
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",20-03-2026 16:00,26.11442,85.39813,NO2,13,44,29
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",20-03-2026 16:00,26.1403345,85.3650192,PM10,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",20-03-2026 16:00,26.1403345,85.3650192,OZONE,7,59,46
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",20-03-2026 16:00,26.1209,85.3647,SO2,4,11,7
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",20-03-2026 16:00,26.1209,85.3647,OZONE,7,23,16
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",20-03-2026 16:00,25.586562,85.043586,NH3,10,12,11
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",20-03-2026 16:00,25.610369,85.132568,SO2,5,17,11
India,Bihar,Patna,"Muradpur, Patna - BSPCB",20-03-2026 16:00,25.619651,85.147382,NO2,10,12,11
India,Bihar,Patna,"Muradpur, Patna - BSPCB",20-03-2026 16:00,25.619651,85.147382,CO,10,62,23
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",20-03-2026 16:00,25.599486,85.113666,NO2,10,12,10
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",20-03-2026 16:00,26.0881305,87.93840336,PM10,30,148,53
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",20-03-2026 16:00,27.308328,84.531742,NO2,5,106,40
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",20-03-2026 16:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",20-03-2026 16:00,26.80365,84.51954,PM2.5,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",20-03-2026 16:00,25.251013,86.989001,PM10,57,139,101
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",20-03-2026 16:00,25.42742023,86.13886079,PM10,45,73,59
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",20-03-2026 16:00,30.719859,76.738637,SO2,6,6,6
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",20-03-2026 16:00,30.719859,76.738637,OZONE,3,20,12
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",20-03-2026 16:00,21.185571,81.343175,NO2,10,11,11
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",20-03-2026 16:00,21.185571,81.343175,NH3,3,3,3
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",20-03-2026 16:00,21.224231,81.40835,PM2.5,16,50,32
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",20-03-2026 16:00,21.224231,81.40835,CO,1,10,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",20-03-2026 16:00,22.08815,82.13737,PM2.5,24,87,66
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",20-03-2026 16:00,22.08815,82.13737,NO2,22,53,34
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",20-03-2026 16:00,22.08815,82.13737,CO,23,112,34
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",20-03-2026 16:00,22.118125,83.140608,PM2.5,37,78,64
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",20-03-2026 16:00,22.368195,82.746431,PM2.5,26,69,43
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",20-03-2026 16:00,28.6811736,77.3025234,CO,24,119,39
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",20-03-2026 16:00,28.54246,77.191651,CO,45,59,50
India,Delhi,Delhi,"ITO, Delhi - CPCB",20-03-2026 16:00,28.628624,77.24106,OZONE,26,27,26
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",20-03-2026 16:00,28.73282,77.170633,NH3,9,13,11
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",20-03-2026 16:00,28.73282,77.170633,SO2,41,47,43
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",20-03-2026 16:00,28.73282,77.170633,OZONE,10,19,14
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",20-03-2026 16:00,28.58028,77.233829,CO,40,59,47
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",20-03-2026 16:00,28.5918245,77.2273074,PM10,27,133,59
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",20-03-2026 16:00,28.5710274,77.0719006,PM10,29,159,74
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",20-03-2026 16:00,28.5710274,77.0719006,NH3,9,13,10
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",20-03-2026 16:00,28.5627763,77.1180053,NO2,15,26,19
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",20-03-2026 16:00,28.5627763,77.1180053,CO,30,52,38
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",20-03-2026 16:00,28.493624,77.201159,PM10,19,162,70
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",20-03-2026 16:00,28.493624,77.201159,OZONE,1,55,21
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",20-03-2026 16:00,28.6811736,77.3025234,SO2,3,22,11
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",20-03-2026 16:00,28.5512005,77.2735737,OZONE,2,22,10
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",20-03-2026 16:00,28.656756,77.227234,PM2.5,48,154,88
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",20-03-2026 16:00,28.656756,77.227234,CO,104,112,107
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",20-03-2026 16:00,28.615828,77.271992,SO2,52,53,53
India,Delhi,Delhi,"DTU, Delhi - CPCB",20-03-2026 16:00,28.7500499,77.1112615,OZONE,22,24,23
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",20-03-2026 16:00,21.237755,81.705301,PM2.5,20,61,35
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",20-03-2026 16:00,21.371751,81.664929,NH3,2,2,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",20-03-2026 16:00,22.06631475,83.33820077,PM10,25,214,84
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",20-03-2026 16:00,22.368195,82.746431,NO2,10,37,22
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",20-03-2026 16:00,22.368195,82.746431,OZONE,4,15,13
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",20-03-2026 16:00,22.348441,82.549611,PM10,23,241,102
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",20-03-2026 16:00,28.695381,77.181665,NH3,6,7,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-03-2026 16:00,28.7762,77.051074,PM2.5,22,220,86
India,Delhi,Delhi,"Bawana, Delhi - DPCC",20-03-2026 16:00,28.7762,77.051074,SO2,4,10,7
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",20-03-2026 16:00,22.1910172,83.5197009,OZONE,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",20-03-2026 16:00,22.12665,83.483212,CO,18,86,39
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",20-03-2026 16:00,28.531346,77.190156,OZONE,2,40,19
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",20-03-2026 16:00,28.62181,77.1944633,PM10,31,117,63
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",20-03-2026 16:00,28.62181,77.1944633,SO2,71,99,85
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",20-03-2026 16:00,28.62181,77.1944633,CO,95,104,99
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",20-03-2026 16:00,28.672342,77.31526,PM10,58,144,96
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",20-03-2026 16:00,28.699793,77.165453,NH3,9,11,10
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",20-03-2026 16:00,23.107969,72.574648,PM2.5,5,56,21
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",20-03-2026 16:00,23.107969,72.574648,CO,10,79,52
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",20-03-2026 16:00,23.107969,72.574648,OZONE,1,76,5
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",20-03-2026 16:00,23.041137,72.456691,CO,18,36,22
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",20-03-2026 16:00,23.023389,72.515201,PM2.5,6,306,67
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",20-03-2026 16:00,23.023389,72.515201,PM10,7,286,77
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",20-03-2026 16:00,23.023389,72.515201,NH3,2,8,4
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",20-03-2026 16:00,23.023389,72.515201,CO,36,102,72
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",20-03-2026 16:00,23.076793,72.627874,OZONE,4,87,19
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",20-03-2026 16:00,21.613267,73.010555,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",20-03-2026 16:00,28.6514781,77.1473105,CO,18,56,35
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",20-03-2026 16:00,28.6514781,77.1473105,OZONE,2,24,16
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",20-03-2026 16:00,28.5504249,77.2159377,PM10,53,166,89
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",20-03-2026 16:00,28.710508,77.249485,PM2.5,32,183,72
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",20-03-2026 16:00,28.710508,77.249485,SO2,1,38,7
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",20-03-2026 16:00,28.710508,77.249485,CO,27,58,40
